x,y
190,146
195,283
94,65
142,117
179,146
124,174
86,73
188,163
110,171
259,191
207,253
207,250
193,286
252,198
170,172
88,113
66,210
87,128
190,132
64,210
153,104
200,263
210,264
205,255
193,276
163,168
135,113
219,231
92,154
183,174
107,104
106,205
203,107
152,140
216,253
85,141
132,45
191,164
204,100
94,87
143,85
57,218
184,131
177,170
189,177
206,248
215,221
218,225
207,271
156,126
175,170
183,129
150,85
202,259
147,78
195,281
274,202
187,208
80,188
80,137
85,266
191,167
187,91
209,120
61,247
181,166
213,210
84,193
59,213
87,67
259,186
269,185
94,146
157,137
197,269
132,78
69,148
180,119
48,85
144,94
80,190
131,300
67,216
198,269
84,208
147,103
104,123
244,169
67,243
195,179
74,261
226,136
86,207
104,125
200,291
299,159
66,203
101,297
202,287
110,140
170,195
192,172
195,289
235,197
225,191
271,204
114,103
192,108
180,121
247,202
214,219
118,200
267,179
190,172
204,256
229,196
152,132
228,201
111,147
230,185
136,162
81,212
165,152
224,137
187,173
100,168
262,176
188,149
90,70
225,32
134,125
198,268
116,297
78,265
61,246
64,256
227,204
86,273
69,207
188,175
269,205
57,219
89,180
72,218
110,175
74,271
99,293
83,88
71,148
43,98
87,271
160,153
47,118
101,17
191,129
123,134
268,209
105,122
124,142
122,142
51,121
0,47
76,193
123,43
77,148
182,196
260,195
59,223
71,193
203,233
86,276
56,222
256,190
169,110
121,161
266,179
137,73
214,215
82,164
152,112
131,173
260,185
144,78
244,168
86,180
100,99
133,108
129,98
207,272
133,96
204,281
255,194
81,211
157,171
260,212
205,240
187,187
126,43
116,39
106,141
108,294
154,153
180,170
23,79
56,223
73,256
196,272
129,164
74,270
131,84
78,150
76,273
206,245
188,134
208,272
208,268
190,129
212,205
123,298
188,148
157,301
78,154
110,35
76,263
80,264
190,140
112,299
147,145
142,72
137,142
192,180
58,215
57,227
266,190
214,296
72,142
264,188
202,285
125,172
135,91
140,57
190,135
263,210
78,125
186,104
193,179
78,261
77,88
259,181
103,43
166,129
66,255
75,218
206,272
67,221
210,122
58,227
271,205
185,204
90,171
104,99
70,75
192,123
135,116
135,138
92,144
86,270
159,162
190,173
184,277
66,219
268,186
90,159
66,215
200,264
246,212
47,87
123,137
266,197
2,48
166,148
189,130
207,233
17,245
217,224
86,271
190,142
265,192
230,197
269,187
73,269
189,104
193,288
214,214
244,205
242,198
105,28
255,196
260,153
141,124
269,157
167,130
258,172
193,280
78,214
73,253
269,197
181,171
83,210
185,203
258,202
192,174
115,295
87,151
101,16
110,168
93,140
128,300
206,275
190,161
140,79
86,70
176,161
79,265
79,195
273,160
143,108
82,89
137,161
95,162
269,158
102,97
151,141
68,155
188,156
86,145
158,171
70,264
77,275
67,257
78,122
81,186
98,130
98,107
132,93
103,206
45,92
263,211
267,205
225,135
75,206
162,167
193,281
206,273
207,244
230,200
70,263
64,257
260,172
79,80
212,210
65,225
103,202
67,255
102,158
82,198
101,19
85,275
253,209
102,43
47,120
141,122
98,142
137,300
171,190
218,249
96,163
239,145
99,85
144,73
164,155
125,296
78,123
176,156
272,195
273,204
85,179
180,172
127,99
55,75
309,125
99,292
116,160
56,234
234,197
263,201
240,145
206,114
110,75
115,14
189,154
266,196
71,223
191,135
112,163
78,277
112,168
93,89
86,176
201,262
190,174
179,156
201,105
207,270
266,191
205,276
95,52
133,115
108,108
264,212
191,176
189,127
131,118
151,142
178,170
229,185
241,163
196,273
62,250
44,93
75,264
260,177
72,219
76,137
91,145
204,282
71,251
113,107
175,148
101,131
130,125
75,265
274,199
47,95
110,41
207,274
216,201
103,63
208,118
110,173
47,70
97,206
88,269
196,278
61,214
87,266
76,194
126,175
71,144
149,174
234,196
96,141
89,192
157,121
117,149
177,164
102,117
83,130
50,132
80,275
79,145
264,187
188,143
197,274
182,199
264,202
108,33
261,208
101,95
97,97
133,89
175,282
98,23
206,276
192,114
111,193
169,152
222,232
63,254
63,229
130,88
68,220
215,204
267,198
63,166
101,30
96,164
260,194
212,215
302,127
216,246
88,199
110,97
246,148
91,65
102,181
146,108
74,258
142,162
190,155
109,16
111,37
116,29
166,160
220,201
93,160
117,49
262,172
111,298
98,54
97,57
65,255
100,187
184,199
131,299
188,173
191,169
48,89
174,172
85,182
75,272
219,228
96,29
62,209
150,139
249,213
267,187
62,222
198,270
262,208
175,151
91,91
75,216
133,45
109,172
244,201
97,36
130,86
86,268
60,246
132,119
227,201
77,276
134,174
200,266
191,165
264,199
264,210
112,164
243,163
91,135
194,285
212,261
210,129
261,157
267,157
135,144
71,143
142,155
92,179
78,153
189,171
63,220
75,217
190,137
264,184
135,104
74,268
113,29
88,183
75,262
261,213
80,119
205,278
193,176
67,217
258,150
205,253
153,198
84,129
182,129
180,197
191,291
80,80
80,127
184,175
319,272
48,118
143,163
192,181
225,235
139,96
268,187
193,172
251,148
207,116
72,147
90,66
252,149
69,198
66,242
140,99
89,181
162,166
126,132
58,218
48,80
270,186
214,125
98,36
247,197
261,169
267,209
262,196
224,234
115,297
262,192
208,271
185,175
303,157
107,294
205,111
53,227
141,78
71,265
176,149
203,267
189,178
241,146
174,148
192,285
199,186
265,194
233,68
206,102
111,115
112,149
190,160
188,131
134,47
148,147
93,88
202,100
190,149
259,199
109,40
91,146
189,166
53,223
224,199
83,167
82,264
271,206
260,180
105,153
194,281
110,148
187,177
68,148
201,94
194,157
84,73
244,170
128,296
215,217
220,244
87,267
70,219
107,63
139,81
137,122
211,123
241,196
120,136
191,125
99,113
245,213
63,256
86,272
215,202
221,243
224,195
75,186
202,284
230,182
193,275
191,180
204,257
64,224
155,142
64,217
231,201
265,201
139,61
65,203
79,144
130,95
111,30
187,174
86,150
191,170
268,190
273,205
122,43
189,179
189,121
214,203
270,194
202,263
137,71
194,175
95,144
88,180
194,180
195,180
128,148
72,266
247,210
66,247
57,73
187,240
92,90
132,105
86,131
97,293
200,265
78,131
172,110
217,247
237,153
206,250
267,185
105,60
67,259
136,89
227,196
190,158
90,151
186,174
188,153
223,193
206,240
190,136
212,206
258,180
190,174
110,90
226,188
112,103
201,286
192,129
124,44
45,100
213,215
74,263
83,134
217,227
190,145
122,168
60,167
54,229
268,189
64,252
190,209
116,75
244,198
216,127
65,160
116,33
123,45
69,150
93,157
77,145
149,83
60,174
90,179
208,105
270,195
103,101
74,206
117,153
75,138
242,214
192,281
94,294
221,230
105,65
109,113
86,269
207,246
91,163
155,128
190,128
252,170
101,126
85,198
75,215
129,200
94,85
192,127
272,205
45,74
66,250
171,132
107,187
73,76
141,84
64,219
205,110
59,224
110,116
121,299
85,73
111,294
201,284
186,206
247,213
70,209
74,140
216,130
154,132
225,205
266,180
141,94
267,182
222,199
190,157
231,198
185,151
191,166
120,19
131,127
215,254
60,215
188,137
107,12
209,251
128,96
204,286
126,173
192,169
93,90
213,205
265,195
182,151
193,178
212,264
103,193
111,47
91,179
101,149
189,176
158,153
128,143
262,160
193,135
230,196
106,64
64,150
267,184
137,123
220,230
73,254
191,160
261,211
201,263
86,266
109,119
61,222
193,93
90,152
77,198
152,79
90,154
89,193
171,196
116,219
50,95
203,261
264,156
86,146
98,293
191,179
220,245
99,35
108,185
79,190
46,79
111,187
201,287
189,206
234,199
44,73
231,179
122,139
159,173
265,209
151,109
221,231
60,222
190,152
150,147
75,144
47,107
84,275
88,130
219,247
76,267
178,151
193,85
263,207
213,214
267,190
267,188
88,174
117,169
80,212
58,71
202,261
85,180
95,135
85,264
191,124
73,258
196,285
64,251
132,156
135,136
95,84
108,113
205,275
190,138
262,211
265,207
75,145
215,218
257,200
217,200
150,80
87,272
189,126
114,87
47,79
83,209
193,278
269,188
62,238
119,172
223,195
94,139
47,116
67,244
255,212
103,60
216,222
216,252
84,142
71,202
201,268
86,267
184,145
94,89
66,200
63,211
47,119
165,132
171,122
204,280
63,252
193,182
85,273
214,123
81,79
61,248
110,64
212,212
304,157
177,172
217,251
127,94
78,262
130,200
250,204
190,127
191,119
109,114
164,165
190,141
189,164
160,173
247,164
155,132
74,252
86,270
193,282
110,159
53,224
270,206
84,196
263,193
259,182
165,151
82,129
189,162
205,112
46,66
140,107
74,210
100,133
189,124
217,225
196,181
75,193
80,121
101,187
224,194
202,260
86,275
130,94
189,170
54,223
190,133
192,173
69,248
142,163
206,274
74,257
48,111
249,197
171,151
88,200
85,274
73,255
204,283
137,81
262,173
88,88
188,142
46,94
71,266
91,149
188,146
217,226
178,124
266,194
119,17
212,262
205,237
168,172
187,104
211,262
76,144
224,235
138,86
207,273
106,30
106,121
90,182
208,119
79,259
138,53
88,135
161,168
81,137
181,173
185,176
149,154
132,164
203,284
78,271
222,193
269,208
142,88
269,206
244,174
104,30
176,171
262,178
81,279
138,103
58,223
119,18
43,96
241,215
188,160
136,51
89,71
81,77
252,213
174,116
102,128
108,109
204,284
78,133
204,278
86,189
190,175
190,154
121,163
90,139
265,197
116,14
178,95
93,156
206,253
204,279
228,197
225,58
164,157
117,165
134,114
218,230
82,209
92,157
70,243
109,171
223,236
73,163
203,287
112,172
75,199
141,56
216,224
142,141
111,116
224,34
191,121
65,220
71,220
202,167
223,198
221,199
188,138
244,166
203,285
205,115
202,98
81,78
74,198
79,269
219,246
206,241
138,52
45,108
267,200
77,129
133,144
107,18
55,228
200,98
88,64
112,18
214,257
99,135
188,159
188,178
169,126
74,259
206,273
190,131
183,91
65,223
138,174
77,266
126,147
260,199
46,123
301,129
83,131
45,90
213,126
110,28
192,289
201,272
173,171
170,124
218,226
260,201
192,182
252,208
256,213
64,223
74,158
190,162
209,267
219,198
247,203
203,105
66,66
73,217
63,225
109,173
0,45
197,272
73,256
111,111
179,167
188,144
108,154
116,87
65,245
63,218
91,73
136,132
66,170
159,153
192,286
86,274
106,184
193,177
63,226
62,247
110,40
149,140
76,196
263,192
141,75
247,146
192,282
133,95
102,184
211,253
84,195
206,234
209,266
140,91
84,197
144,87
176,172
215,255
70,221
104,33
79,116
208,268
81,132
207,271
84,95
206,243
178,173
171,149
225,238
224,198
47,86
73,252
209,216
214,217
89,138
101,182
83,275
80,189
110,96
205,277
183,174
190,159
65,237
150,96
259,213
78,149
131,163
208,269
44,101
54,126
131,101
213,207
186,207
101,292
68,247
79,97
194,276
156,137
167,155
139,103
134,91
189,167
160,164
215,220
247,214
258,175
46,297
205,241
218,248
181,174
190,153
274,204
223,233
200,288
263,191
93,158
227,202
66,222
67,198
85,267
52,122
161,197
185,173
110,176
200,154
207,248
76,143
72,76
154,140
138,54
189,149
195,273
193,106
267,208
165,197
154,160
117,106
97,28
187,187
78,129
183,199
224,203
73,259
108,170
222,132
53,226
265,184
190,180
135,96
188,147
78,127
77,262
193,290
243,212
119,31
262,193
90,92
124,172
99,167
255,213
225,198
267,206
190,144
78,121
136,144
117,66
94,293
212,260
89,68
83,208
224,133
248,212
185,134
69,211
203,99
22,249
261,209
79,270
92,61
79,273
147,159
79,188
221,233
206,252
195,274
202,286
90,148
79,264
194,113
117,155
60,246
266,200
234,155
212,304
229,213
48,119
194,275
103,30
197,271
93,153
192,117
74,155
84,191
95,143
254,210
237,211
199,203
268,191
145,95
138,142
191,181
87,173
194,220
72,268
189,169
271,159
96,56
140,95
251,197
80,133
189,150
179,172
77,191
190,139
99,137
235,144
93,209
197,273
192,283
69,263
79,134
107,61
73,253
105,42
86,271
51,131
272,188
103,292
177,194
241,198
82,136
195,280
63,251
169,120
213,208
149,173
198,123
133,123
85,276
261,212
205,239
145,68
62,182
99,136
203,236
220,197
55,220
103,207
111,160
125,80
115,205
202,285
219,230
258,169
139,99
51,105
150,143
122,272
96,129
264,155
215,219
81,278
253,212
104,204
100,134
110,115
104,47
141,116
224,238
109,167
135,160
72,267
179,122
54,111
86,268
97,29
148,125
94,86
249,198
190,126
192,280
252,216
78,260
79,213
111,114
64,205
122,166
207,245
213,259
198,267
148,157
129,174
83,261
77,271
210,266
86,161
205,252
107,32
219,229
78,268
74,146
192,279
213,260
137,148
172,150
121,167
110,117
83,197
85,190
188,152
214,256
222,194
146,137
264,175
58,217
70,149
136,156
191,167
117,27
56,109
116,17
115,146
105,25
107,30
248,213
128,43
136,70
189,165
188,165
310,127
59,222
212,259
224,206
85,274
162,152
90,149
117,20
190,115
45,119
188,158
108,37
165,149
74,220
142,71
189,123
224,191
135,85
99,28
189,178
188,157
90,150
193,283
192,181
53,225
73,263
79,149
75,200
206,251
244,197
260,193
303,155
217,252
251,208
186,176
112,113
196,126
100,169
245,198
197,270
111,167
251,196
190,143
234,213
215,203
135,125
214,218
146,173
100,32
210,265
48,88
83,278
191,171
63,231
264,211
213,258
88,71
120,138
182,173
127,99
155,137
62,249
62,221
44,72
118,34
113,159
136,48
312,121
104,67
216,292
157,115
189,152
258,170
90,68
74,262
59,244
112,193
271,207
93,89
206,244
90,134
60,221
112,190
260,179
226,196
214,221
230,213
216,254
267,189
188,177
245,164
64,246
61,30
83,93
270,207
96,133
127,114
242,215
77,214
73,211
137,131
269,203
166,172
121,162
109,174
182,174
225,195
95,122
125,82
159,118
81,136
169,196
245,214
46,117
230,183
189,153
173,147
87,65
165,153
77,260
201,275
189,180
93,150
180,159
76,261
206,246
73,269
207,258
100,52
90,205
67,94
126,90
94,88
112,171
149,139
132,149
193,281
55,219
149,148
265,193
201,245
118,107
141,100
80,144
65,222
173,116
247,212
257,201
210,264
66,256
204,255
165,152
73,257
265,200
110,277
143,113
67,212
268,210
45,109
70,150
222,242
135,49
268,157
207,243
86,270
206,256
170,146
112,11
202,269
157,142
194,179
74,143
95,99
196,192
147,111
198,268
71,201
43,100
61,220
80,134
69,220
113,93
151,173
158,163
64,77
253,195
72,256
206,239
147,108
267,183
82,260
110,99
136,49
52,123
232,196
209,152
173,172
102,189
191,126
98,129
225,234
91,59
189,118
152,110
192,277
190,156
59,226
159,123
225,239
70,153
108,12
179,152
78,68
253,211
201,261
179,153
211,266
255,204
107,159
231,202
88,129
75,260
168,155
204,283
192,174
133,116
76,86
243,214
263,181
248,148
230,205
205,282
203,258
166,150
109,46
111,36
120,171
252,196
207,287
189,148
61,223
57,132
204,281
190,134
191,164
89,268
50,131
154,173
52,75
212,208
66,241
97,292
257,203
154,114
192,291
188,139
266,192
190,142
86,267
141,90
207,249
85,197
190,163
88,273
63,253
259,151
143,87
254,198
188,135
86,128
230,180
202,265
304,154
204,282
207,269
73,261
158,115
82,79
78,266
67,222
195,222
215,236
108,102
246,165
188,161
62,219
80,100
86,269
186,156
111,143
75,142
74,253
193,277
191,131
68,246
70,250
192,118
103,151
139,89
223,194
259,172
187,151
221,198
116,246
110,174
69,219
225,203
203,202
102,91
73,140
220,231
51,74
50,122
175,149
155,141
80,259
269,207
129,49
112,166
213,250
121,296
205,276
67,221
270,193
212,125
89,67
134,124
193,284
196,271
142,115
56,219
152,142
53,76
107,116
94,137
216,223
191,123
140,174
90,125
111,144
92,157
70,142
134,85
185,104
79,143
152,136
192,119
264,198
166,123
161,158
264,203
118,160
77,213
91,147
232,177
254,150
191,111
44,63
215,222
265,177
192,120
215,254
188,155
86,273
194,284
244,157
191,130
62,228
159,143
202,262
115,163
136,99
191,169
77,156
182,140
108,38
112,147
146,139
56,217
108,91
75,264
89,129
195,272
191,163
139,82
228,209
59,212
192,175
204,261
82,184
92,62
85,272
184,165
272,204
134,138
152,79
235,213
189,92
139,134
126,170
161,143
70,248
159,145
244,166
185,175
221,197
70,219
162,148
99,40
132,66
198,177
216,225
191,168
222,198
218,227
194,274
71,218
78,213
50,98
217,250
212,209
118,24
206,237
153,134
300,159
191,170
135,178
66,221
220,229
224,234
265,211
107,38
82,183
69,64
191,110
248,214
117,82
151,94
63,255
94,129
242,209
207,103
254,211
84,134
112,30
191,117
254,149
267,191
265,183
171,172
77,182
227,187
127,160
75,261
113,115
215,221
72,218
85,268
158,159
139,107
74,154
140,117
311,125
64,225
75,196
46,101
84,276
79,99
150,89
131,164
45,64
166,154
273,204
190,151
158,120
84,84
166,151
63,224
71,260
74,131
268,192
100,95
245,197
65,74
63,169
58,68
195,181
143,298
126,46
83,277
132,92
191,120
190,125
136,181
193,276
98,128
102,126
46,122
219,226
113,75
102,39
211,261
98,201
48,95
71,249
263,182
293,136
59,216
163,162
67,242
140,104
84,207
134,71
246,197
73,138
213,219
78,261
101,100
122,143
76,215
191,172
178,172
46,86
129,45
64,212
63,234
112,167
233,197
222,195
91,269
189,168
211,262
171,148
271,206
84,209
114,31
78,214
64,236
192,116
45,76
223,234
97,85
205,122
76,155
262,209
204,278
275,205
95,84
104,45
212,261
189,163
251,210
224,240
86,272
205,275
99,103
108,155
140,106
124,100
181,173
196,284
158,173
54,220
190,75
227,197
190,132
97,202
158,129
99,127
208,179
265,185
122,102
189,120
220,246
206,284
105,118
199,264
261,200
73,156
155,122
81,174
194,289
210,249
166,149
192,115
213,217
54,112
119,139
78,267
78,189
218,153
105,17
205,238
103,32
145,70
142,301
144,180
234,210
98,135
113,96
250,213
213,124
199,106
66,211
100,82
90,135
81,133
99,80
102,41
100,29
85,273
155,134
208,258
98,292
48,101
65,248
75,138
80,122
109,107
212,260
180,94
191,173
82,84
52,127
108,105
203,257
180,152
143,94
207,270
156,138
113,148
123,201
192,176
64,223
60,216
69,174
107,46
194,90
79,204
84,264
211,255
96,293
199,266
62,251
176,195
96,140
68,197
255,153
208,270
196,125
191,189
241,197
119,28
86,266
70,199
190,179
44,109
260,197
85,263
187,148
62,216
151,136
77,147
202,264
199,175
143,172
191,180
139,78
193,110
190,129
65,258
200,281
64,162
73,255
190,130
90,201
192,190
233,175
86,204
65,145
118,131
190,173
136,54
226,210
175,195
190,147
112,104
96,142
90,160
48,68
83,80
228,185
187,177
94,128
138,81
127,150
130,118
81,84
166,170
208,267
103,131
263,154
214,220
115,161
103,36
213,216
131,178
131,126
262,208
262,153
144,114
207,272
119,15
262,212
68,220
210,263
187,189
75,198
77,270
86,271
265,198
229,144
189,166
203,259
59,241
74,254
198,197
63,246
206,272
194,108
97,56
221,132
65,241
183,197
190,150
270,209
49,97
61,224
228,187
221,195
90,155
139,79
57,222
119,38
75,153
206,249
203,234
189,179
135,161
63,163
188,154
79,112
183,175
81,273
246,213
206,242
219,227
74,139
193,279
193,91
80,266
181,198
232,198
101,18
67,218
85,275
189,146
188,151
253,200
100,28
234,198
151,167
266,211
248,197
101,122
141,87
147,90
214,256
111,166
139,163
54,224
188,130
200,287
203,281
55,223
199,198
116,172
78,124
191,133
96,143
186,177
190,146
87,268
84,130
261,154
58,216
192,281
74,258
202,96
106,85
74,169
211,263
188,93
196,103
196,228
140,80
216,252
134,118
268,196
140,72
44,96
121,23
101,85
236,213
192,129
86,155
186,155
106,96
201,120
91,90
188,133
206,247
145,87
199,265
221,131
160,138
212,207
146,106
85,149
244,213
193,92
112,161
265,210
73,256
215,211
72,146
41,91
118,16
223,235
131,166
103,64
157,145
102,28
216,253
190,158
192,278
248,210
138,138
202,259
217,132
208,245
87,130
57,74
68,245
82,86
171,152
82,134
77,274
97,198
138,172
185,206
165,172
117,29
91,60
136,186
89,189
90,189
161,138
223,192
269,189
84,174
152,89
211,252
193,95
206,149
83,165
73,155
138,62
270,208
235,212
233,213
190,149
72,269
56,121
196,270
55,111
184,202
193,139
190,137
41,89
204,279
122,174
101,17
93,293
75,273
241,145
54,91
268,205
144,93
97,82
87,71
79,125
79,150
189,169
66,214
49,95
134,150
115,17
135,65
73,254
127,99
111,139
63,220
57,221
73,218
191,166
260,195
265,190
242,163
60,223
93,152
112,151
87,66
264,177
114,29
130,159
210,264
128,302
62,250
63,228
268,160
104,292
246,208
200,269
184,146
188,95
218,246
78,119
80,145
43,97
73,252
174,147
226,204
132,100
191,100
179,166
97,55
190,114
197,224
85,271
133,300
46,115
107,100
86,264
97,130
139,88
63,254
204,280
262,171
263,212
210,141
92,143
212,210
156,120
213,261
300,158
206,248
272,206
83,276
110,14
214,219
105,92
80,265
88,179
78,276
180,173
232,202
213,212
80,113
242,166
267,186
260,155
196,105
117,173
86,268
125,147
200,292
179,163
103,126
245,156
103,119
162,153
152,109
166,167
111,41
137,159
75,156
260,181
266,191
134,95
51,75
111,150
192,114
122,201
85,266
216,221
199,122
226,197
259,202
236,145
63,248
51,112
85,274
228,198
75,263
179,160
101,41
252,211
98,109
228,200
190,165
128,79
86,143
136,57
62,213
96,107
168,119
133,158
251,211
135,166
231,197
237,168
92,63
63,227
99,126
79,87
190,135
233,198
272,205
102,129
89,191
62,229
206,243
79,205
264,191
204,106
191,122
100,125
72,143
185,205
69,194
204,256
250,165
75,271
44,121
269,186
162,172
73,262
253,185
172,146
78,130
145,93
104,208
71,172
204,277
191,165
200,246
300,152
188,178
81,275
88,70
194,181
75,216
212,211
140,105
132,157
187,150
253,186
85,134
71,203
90,63
103,82
136,76
46,87
99,100
155,152
94,87
259,198
49,119
163,155
246,214
85,132
190,175
269,209
134,48
102,13
116,19
259,180
229,208
155,130
107,105
14,245
94,147
230,198
115,128
135,167
74,216
96,22
194,180
146,103
160,169
143,121
91,132
263,193
197,269
183,172
93,151
204,111
136,147
187,195
49,117
264,200
69,195
57,129
66,222
193,178
225,197
136,174
159,119
149,89
266,210
140,90
100,91
67,223
104,205
92,58
188,153
190,128
261,199
228,186
47,113
212,263
192,95
65,224
73,253
188,93
123,142
134,173
226,189
175,152
66,213
85,265
264,193
264,185
92,142
99,32
195,126
86,127
202,103
55,130
190,164
138,59
110,98
55,218
192,173
133,149
225,207
188,96
258,198
74,256
64,215
60,244
129,158
73,195
212,124
216,250
169,153
43,67
122,144
151,101
261,194
165,155
71,79
81,187
97,110
83,209
158,114
115,204
131,103
73,266
117,166
76,193
190,161
244,145
91,205
72,253
87,181
220,198
205,278
56,228
215,256
269,159
197,118
86,270
82,210
134,144
231,180
192,113
268,208
76,216
140,118
80,278
196,272
84,274
89,136
230,181
206,273
234,301
264,204
205,256
232,203
218,249
66,73
209,228
233,210
82,131
148,140
190,160
188,160
130,152
228,196
132,144
138,87
140,300
66,221
86,265
234,153
189,91
134,91
203,270
209,267
189,154
76,264
192,86
104,162
209,121
114,146
175,171
168,182
188,162
209,125
96,24
95,86
229,197
203,263
190,157
205,277
188,170
164,173
206,108
267,188
149,300
195,273
64,257
170,109
217,224
249,212
112,253
151,198
62,124
189,171
99,23
183,174
203,284
97,103
121,22
131,98
264,192
113,173
96,33
158,148
102,292
91,64
110,175
190,162
213,215
132,80
106,100
201,285
119,166
84,133
105,19
222,231
85,123
152,173
122,200
299,155
85,270
81,211
150,144
200,94
66,202
96,203
69,152
193,280
136,184
144,115
78,270
77,275
242,197
75,134
111,18
205,258
136,154
271,205
121,201
193,179
85,128
222,232
55,227
163,173
157,155
177,135
191,181
77,263
104,124
95,292
139,84
49,123
191,171
84,206
193,177
127,170
222,233
269,187
142,105
167,171
182,200
138,65
244,214
184,174
82,211
218,226
261,207
210,265
194,278
221,231
72,268
110,15
198,125
223,240
204,287
190,141
56,120
266,207
192,111
224,236
155,171
198,120
120,201
270,197
84,140
189,140
254,209
50,81
193,282
89,200
249,213
134,92
190,113
90,274
70,145
47,84
110,118
259,196
205,253
176,164
70,217
190,116
163,132
64,213
99,42
126,96
122,113
231,210
193,133
266,209
217,225
188,129
264,189
190,123
139,177
183,86
117,172
78,263
136,124
135,112
103,110
71,207
155,129
77,276
219,247
191,118
64,184
102,17
207,271
94,128
101,93
130,97
121,136
190,180
267,201
102,121
228,205
131,174
98,115
188,163
188,136
102,112
57,218
190,140
152,98
202,106
108,150
53,222
251,212
179,150
106,101
192,172
265,179
103,205
108,167
78,126
91,92
208,268
76,194
61,209
63,207
264,187
122,141
203,256
118,152
99,140
84,275
201,261
113,142
45,75
82,278
79,259
142,111
273,204
196,124
138,200
242,174
100,158
73,217
264,163
191,174
267,199
112,28
79,264
83,185
60,215
62,208
219,228
171,171
181,193
70,183
142,77
80,212
234,154
112,102
74,267
201,293
200,262
57,238
115,264
87,172
173,129
64,72
145,174
243,198
225,237
201,289
80,267
213,258
133,121
164,198
113,164
98,29
98,192
216,247
173,163
204,236
137,101
265,182
227,186
112,174
104,13
65,222
97,81
191,167
137,90
101,130
46,111
87,126
188,140
145,109
190,124
152,124
69,219
97,200
72,191
64,223
212,213
213,257
214,217
109,37
122,298
201,286
224,196
101,89
68,211
96,25
268,158
267,190
270,185
78,162
205,274
190,174
70,218
268,209
118,252
146,174
161,156
214,255
69,246
126,95
150,151
212,214
90,67
113,161
131,100
100,39
187,175
73,141
59,74
99,134
264,182
101,38
259,153
268,199
76,202
177,151
104,46
192,88
77,151
81,131
94,53
97,26
305,124
70,262
165,128
73,257
189,147
84,146
188,159
310,126
195,277
189,172
144,160
179,133
62,248
194,91
99,166
89,157
63,225
59,68
65,223
120,159
111,177
177,96
85,273
273,203
202,285
79,111
262,194
269,183
200,263
86,270
109,109
192,182
84,263
140,59
74,149
153,141
186,176
143,109
108,30
253,213
62,252
219,246
99,208
189,122
86,267
92,135
127,201
212,224
159,161
196,223
183,201
115,265
84,208
85,129
195,112
190,152
118,159
245,196
62,225
150,141
90,162
201,265
115,31
95,293
183,167
164,136
206,245
108,26
67,204
54,131
217,250
86,269
79,130
205,113
92,64
74,259
108,166
192,175
61,249
189,176
200,264
230,201
190,159
194,122
68,66
100,295
172,166
79,118
122,145
242,209
253,149
77,155
111,93
106,12
47,92
192,279
190,153
93,88
222,194
271,207
79,191
148,160
172,171
118,18
191,119
207,118
161,164
114,296
114,33
267,210
138,155
161,302
68,244
112,162
90,178
73,270
268,197
68,261
194,92
137,150
192,217
44,110
268,195
189,170
148,161
46,84
192,174
255,211
134,158
248,202
81,173
87,93
185,176
165,150
242,177
74,217
222,241
114,294
161,172
192,87
184,173
197,105
188,132
82,198
168,110
193,285
179,173
187,84
64,253
189,141
199,105
188,104
84,266
83,260
190,177
135,74
229,198
90,153
111,28
136,153
70,263
245,212
247,169
91,170
68,74
189,156
273,185
98,106
61,248
131,99
117,17
135,124
47,83
165,127
150,142
157,144
127,297
140,68
241,199
243,175
224,241
191,182
144,161
98,27
70,264
273,205
221,230
182,172
93,61
104,44
263,208
204,278
267,192
190,155
183,200
157,156
83,75
120,174
206,250
200,290
79,129
104,103
177,144
136,163
59,243
190,183
275,165
151,100
182,174
115,96
80,85
120,296
85,272
262,165
78,269
109,86
228,206
74,265
77,215
50,120
163,176
190,131
140,57
201,260
117,15
184,172
188,145
48,88
218,248
240,144
192,280
68,208
79,131
180,171
109,224
270,207
189,119
144,71
74,202
128,152
274,205
63,256
205,279
86,266
253,148
213,224
0,46
191,124
167,196
170,152
98,32
247,175
189,155
205,276
246,146
70,212
207,270
137,156
261,182
110,293
269,189
192,177
79,101
60,236
214,258
196,274
213,207
106,40
260,211
204,279
271,196
190,133
201,262
63,212
230,202
138,62
69,262
67,256
266,192
211,262
214,257
211,261
67,208
55,84
121,20
168,124
78,146
271,208
232,197
205,275
126,116
124,152
191,169
108,151
267,180
108,208
124,197
79,128
191,116
115,29
96,280
135,178
63,247
116,18
104,119
207,119
205,240
264,178
189,144
188,142
138,83
104,158
142,104
190,148
71,266
269,190
107,157
47,89
73,191
206,273
145,172
190,176
94,193
229,184
77,194
47,106
1,46
187,165
72,255
90,161
46,96
62,231
109,172
78,120
162,145
56,222
159,116
46,95
250,178
139,57
99,39
79,138
59,242
246,159
252,213
160,171
89,156
91,159
192,176
74,215
206,105
177,172
69,260
204,281
81,132
114,80
224,192
61,247
190,136
89,125
137,151
68,207
72,266
193,275
189,145
89,69
90,158
313,123
70,79
173,164
235,198
109,173
155,127
81,193
220,245
304,156
85,207
173,146
93,159
189,173
119,39
135,174
120,283
183,148
129,89
196,275
154,155
68,220
205,112
83,97
169,172
141,80
223,134
99,37
96,292
205,242
193,180
218,227
189,179
204,110
94,86
214,222
213,206
190,145
144,81
261,175
264,176
126,102
63,148
270,206
65,222
131,135
98,136
107,108
83,186
71,211
106,206
233,174
